"lifecycle_id","period","component","component_id","book","birth_event","birth_server_time","birth_source_path","birth_source_row","final_event","final_server_time","final_source_path","final_source_row","deal_reason","planned_risk","stressed_net","stressed_r","stop","sloos_release_id","sloos_release_date","sloos_net_tightening_pct_points","sloos_impulse_pct_points","state","release_to_birth_lag_days","centered_stressed_r","centered_stop"
"L1346","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-15T15:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","190","CLOSE","2025-01-15T18:45:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","196","DEAL_REASON_EXPERT","3.5582","0.23599999999998544","0.06632567028272314","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","64","0.06423769455153373","-0.078125"
"L1347","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-15T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","178","CLOSE","2025-01-15T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","197","DEAL_REASON_EXPERT","3.5582","4.815999999999986","1.3534933393288702","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","64","1.2951602361297438","-0.29850746268656714"
"L1348","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-16T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","207","CLOSE","2025-01-16T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","209","DEAL_REASON_EXPERT","4.0001","0.8479999999999928","0.21199470013249488","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","65","0.1841503476330738","-0.03684210526315789"
"L1349","P3_2025","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2025-01-16T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","202","CLOSE","2025-01-16T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","210","DEAL_REASON_EXPERT","4.0001","0.9259999999999854","0.23149421264468023","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","65","0.1122685536672064","-0.3333333333333333"
"L1350","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-17T15:30:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","222","EXTERNAL_CLOSE","2025-01-17T16:27:56","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","223","DEAL_REASON_SL","4.071","-2.053999999999978","-0.5045443380004859","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","66","-0.5066323137316754","0.921875"
"L1351","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-17T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","215","CLOSE","2025-01-17T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","230","DEAL_REASON_EXPERT","4.071","2.9360000000000586","0.7211987226725765","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","66","0.6628656194734501","-0.29850746268656714"
"L1352","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-17T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","228","CLOSE","2025-01-17T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","231","DEAL_REASON_EXPERT","3.9889","-1.2820000000000074","-0.3213918624182124","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","66","-0.34923621491763346","-0.03684210526315789"
"L1353","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-20T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","236","EXTERNAL_CLOSE","2025-01-20T16:26:52","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","244","DEAL_REASON_SL","4.055","-2.0540000000000145","-0.5065351418002502","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","69","-0.5648682449993765","0.7014925373134329"
"L1354","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-20T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","241","CLOSE","2025-01-20T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","246","DEAL_REASON_EXPERT","4.055","0.9459999999999854","0.23329223181257347","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","69","0.17031714972316714","-0.07792207792207792"
"L1355","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-21T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","251","CLOSE","2025-01-21T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","263","DEAL_REASON_EXPERT","4.0107","1.6859999999999855","0.42037549554940173","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","70","0.3574004134599954","-0.07792207792207792"
"L1356","P3_2025","Pressure","ZT-M30-US30-INTRADAY-R-2eb111fc46","US30_BOOK","OPEN","2025-01-21T15:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","256","CLOSE","2025-01-21T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","264","DEAL_REASON_EXPERT","4.0107","2.3859999999999855","0.5949086194429863","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","70","0.6050838987155626","-0.3548387096774194"
"L1357","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-21T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","261","CLOSE","2025-01-21T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","265","DEAL_REASON_EXPERT","4.0107","-1.2420000000000073","-0.30967162839404777","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","70","-0.33751598089346885","-0.03684210526315789"
"L1358","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-22T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","275","CLOSE","2025-01-22T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","282","DEAL_REASON_EXPERT","4.1239","0.4559999999999854","0.11057494119643672","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","71","0.04759985910703039","-0.07792207792207792"
"L1359","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-22T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","270","CLOSE","2025-01-22T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","283","DEAL_REASON_EXPERT","4.1239","-0.49400000000001454","-0.11978951962948048","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","71","-0.17812262282860686","-0.29850746268656714"
"L1360","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-22T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","280","CLOSE","2025-01-22T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","284","DEAL_REASON_EXPERT","4.1239","0.10799999999999271","0.02618880186231303","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","71","-0.0016555506371080386","-0.03684210526315789"
"L1361","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-23T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","289","CLOSE","2025-01-23T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","296","DEAL_REASON_EXPERT","4.1267","0.3060000000000582","0.07415125887514437","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","72","0.01117617678573804","-0.07792207792207792"
"L1362","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-23T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","294","CLOSE","2025-01-23T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","297","DEAL_REASON_EXPERT","4.1267","-0.5920000000000072","-0.1434560302420838","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","72","-0.1713003827415049","-0.03684210526315789"
"L1363","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-24T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","302","CLOSE","2025-01-24T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","304","DEAL_REASON_EXPERT","4.1153","-1.9220000000000075","-0.4670376400262453","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","73","-0.4948819925256664","-0.03684210526315789"
"L1364","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-27T12:15:56","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","311","EXTERNAL_CLOSE","2025-01-27T12:50:18","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","312","DEAL_REASON_SL","4.0384","-2.0240000000000142","-0.5011885895404156","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","76","-0.503276565271605","0.921875"
"L1365","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-27T13:00:20","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","318","CLOSE","2025-01-27T15:15:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","319","DEAL_REASON_EXPERT","3.9574","2.5859999999999856","0.6534593419922136","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","76","0.6513713662610241","-0.078125"
"L1366","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-01-27T15:47:02","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","325","EXTERNAL_CLOSE","2025-01-27T17:28:44","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","331","DEAL_REASON_SL","4.0609","-2.053999999999978","-0.5057992070723184","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","76","-0.5078871828035079","0.921875"
"L1367","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-27T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","329","CLOSE","2025-01-27T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","332","DEAL_REASON_EXPERT","4.01","-1.8320000000000072","-0.45685785536159784","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","76","-0.4847022078610189","-0.03684210526315789"
"L1368","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-28T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","337","EXTERNAL_CLOSE","2025-01-28T17:49:01","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","345","DEAL_REASON_SL","3.9054","-1.9740000000000144","-0.5054539867875286","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","77","-0.5637870899866549","0.7014925373134329"
"L1369","P3_2025","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2025-01-28T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","342","CLOSE","2025-01-28T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","346","DEAL_REASON_EXPERT","3.9054","1.9959999999999853","0.511087212577453","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","77","0.3918615535999792","-0.3333333333333333"
"L1370","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-29T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","351","CLOSE","2025-01-29T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","358","DEAL_REASON_EXPERT","3.9063","0.5459999999999855","0.1397742108900969","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","78","0.07679912880069056","-0.07792207792207792"
"L1371","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-29T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","356","CLOSE","2025-01-29T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","359","DEAL_REASON_EXPERT","3.9063","0.5079999999999928","0.13004633540690494","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","78","0.10220198290748386","-0.03684210526315789"
"L1372","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-30T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","369","EXTERNAL_CLOSE","2025-01-30T14:01:01","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","371","DEAL_REASON_SL","3.9485","-1.9940000000000144","-0.5050018994554931","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","79","-0.5679769815448994","0.922077922077922"
"L1373","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-30T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","364","EXTERNAL_CLOSE","2025-01-30T14:01:28","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","372","DEAL_REASON_SL","3.9485","-2.0040000000000147","-0.5075345067747282","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","79","-0.5658676099738545","0.7014925373134329"
"L1374","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-01-30T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","381","CLOSE","2025-01-30T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","383","DEAL_REASON_EXPERT","3.7886","0.6379999999999928","0.16839993665205955","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","79","0.14055558415263847","-0.03684210526315789"
"L1375","P3_2025","Return","ZT-H1-US30-RETURN-I-c870a788ec","US30_BOOK","OPEN","2025-01-30T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","376","CLOSE","2025-01-30T22:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","384","DEAL_REASON_EXPERT","3.7886","3.0159999999999854","0.7960724278097411","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","79","0.6768467688322672","-0.3333333333333333"
"L1376","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-01-31T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","394","CLOSE","2025-01-31T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","401","DEAL_REASON_EXPERT","3.9347","-1.1040000000000145","-0.2805804762751962","0","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","80","-0.34355555836460255","-0.07792207792207792"
"L1377","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-01-31T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","389","EXTERNAL_CLOSE","2025-01-31T18:52:17","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","402","DEAL_REASON_SL","3.9347","-1.9840000000000144","-0.5042315805525236","1","202410","2024-11-12","0","-7.9","NON_TIGHTENING_IMPULSE","80","-0.5625646837516499","0.7014925373134329"
"L1379","P3_2025","RC4","ZT-M30-US30-RANGE-COMP-64efb16616","US30_BOOK","OPEN","2025-02-04T13:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","414","CLOSE","2025-02-04T19:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","423","DEAL_REASON_EXPERT","3.9095","1.4859999999999856","0.3800997570021705","0","202501","2025-02-03","6.2","6.2","TIGHTENING_IMPULSE","1","0.32176665380304414","-0.29850746268656714"
"L1380","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-02-04T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","419","CLOSE","2025-02-04T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","424","DEAL_REASON_EXPERT","3.9095","0.6079999999999928","0.1555186085177114","0","202501","2025-02-03","6.2","6.2","TIGHTENING_IMPULSE","1","0.12767425601829033","-0.03684210526315789"
"L1381","P3_2025","RC16","ZT-M30-US30-RANGE-COMP-61f61deaba","US30_BOOK","OPEN","2025-02-05T13:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","429","CLOSE","2025-02-05T17:30:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","436","DEAL_REASON_EXPERT","3.9933","0.5559999999999854","0.13923321563618696","0","202501","2025-02-03","6.2","6.2","TIGHTENING_IMPULSE","2","0.07625813354678063","-0.07792207792207792"
"L1382","P3_2025","Cross","ZT-H1-US100-CROSS-IN-14b72317b7","US100_BOOK","OPEN","2025-02-05T17:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","434","CLOSE","2025-02-05T21:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","437","DEAL_REASON_EXPERT","3.9933","1.4379999999999926","0.36010317281446236","0","202501","2025-02-03","6.2","6.2","TIGHTENING_IMPULSE","2","0.3322588203150413","-0.03684210526315789"
"L1383","P3_2025","Passive","ZT-M15-US100-IMPULSE-EXTENSION--311868f4e8","US100_BOOK","PASSIVE_FILL","2025-02-06T13:46:56","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","444","CLOSE","2025-02-06T16:00:00","lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv","445","DEAL_REASON_EXPERT","4.073","0.36599999999998545","0.08986005401423654","0","202501","2025-02-03","6.2","6.2","TIGHTENING_IMPULSE","3","0.08777207828304713","-0.078125"
