role,decision_time,model_month,symbol,direction,prediction,absolute_prediction,threshold,atr24,stop_distance,volume,exit_reason,actual_pnl_usd,stressed_pnl_usd,extra_stress_cost_usd,actual_balance_before,actual_balance_after,stressed_balance_before,stressed_balance_after
BREADTH_Q80,2024-03-26 18:00:00,2024-03,US500,SHORT,-0.1920118146788264,0.1920118146788264,0.16066832492586788,5.447916666666401,8.171874999999602,0.38,H1_CLOSE,-0.49779999999980645,-0.6345999999998064,0.1368,158.3699750000066,157.8721750000068,142.81997500000654,142.18537500000673
BREADTH_Q80,2024-03-26 19:00:00,2024-03,US30,SHORT,-0.30855799636326753,0.30855799636326753,0.16066832492586788,40.529166666667756,60.79375000000164,0.05,H1_CLOSE,1.2000000000000002,1.2000000000000002,0.0,157.8721750000068,159.07217500000678,142.18537500000673,143.38537500000672
BREADTH_Q80,2024-03-26 20:00:00,2024-03,US30,LONG,0.20160182348490083,0.20160182348490083,0.16066832492586788,40.22083333333467,60.331250000002,0.05,H1_CLOSE,-1.044999999999709,-1.044999999999709,0.0,159.07217500000678,158.02717500000708,143.38537500000672,142.34037500000701
BREADTH_Q80,2024-03-26 21:00:00,2024-03,US500,SHORT,-0.3372784447031414,0.3372784447031414,0.16066832492586788,5.358333333333121,8.037499999999682,0.39,H1_CLOSE,-0.9789000000004399,-1.0023000000004398,0.0234,158.02717500000708,157.04827500000664,142.34037500000701,141.33807500000657
BREADTH_Q80,2024-03-26 23:00:00,2024-03,US30,SHORT,-0.2288240734383561,0.2288240734383561,0.16066832492586788,43.87916666666782,65.81875000000173,0.04,H1_CLOSE,-2.896000000000058,-2.9440000000000586,0.048,157.04827500000664,154.15227500000657,141.33807500000657,138.39407500000652
BREADTH_Q80,2024-03-27 01:00:00,2024-03,US100,SHORT,-0.29916936655903004,0.29916936655903004,0.16066832492586788,33.86666666666664,50.799999999999955,0.06,H1_CLOSE,-0.09719999999993888,-0.13439999999993887,0.0372,154.15227500000657,154.05507500000664,138.39407500000652,138.25967500000658
BREADTH_Q80,2024-03-27 02:00:00,2024-03,US500,SHORT,-0.21795937407435895,0.21795937407435895,0.16066832492586788,6.010416666666477,9.015624999999716,0.34,H1_CLOSE,-0.9893999999999505,-1.1287999999999507,0.13940000000000002,154.05507500000664,153.06567500000668,138.25967500000658,137.13087500000663
BREADTH_Q80,2024-03-27 03:00:00,2024-03,US500,SHORT,-0.1814969661261306,0.1814969661261306,0.16066832492586788,5.941666666666492,8.912499999999739,0.34,H1_CLOSE,-0.25840000000007424,-0.3978000000000743,0.13940000000000002,153.06567500000668,152.8072750000066,137.13087500000663,136.73307500000655
BREADTH_Q80,2024-03-27 05:00:00,2024-03,US100,SHORT,-0.2075389452665875,0.2075389452665875,0.16066832492586788,33.0291666666667,49.543750000000045,0.06,H1_CLOSE,-0.05699999999982538,-0.13799999999982537,0.081,152.8072750000066,152.75027500000678,136.73307500000655,136.59507500000672
BREADTH_Q80,2024-03-27 08:00:00,2024-03,US100,SHORT,-0.17992404337726686,0.17992404337726686,0.16066832492586788,32.64791666666664,48.971874999999955,0.06,H1_CLOSE,0.4920000000000436,0.45900000000004365,0.033,152.75027500000678,153.24227500000683,136.59507500000672,137.05407500000675
BREADTH_Q80,2024-03-27 13:00:00,2024-03,US30,SHORT,-0.279218741083454,0.279218741083454,0.16066832492586788,44.31250000000182,66.46875000000273,0.04,H1_CLOSE,-1.0560000000000582,-1.1040000000000583,0.048,153.24227500000683,152.18627500000676,137.05407500000675,135.95007500000668
BREADTH_Q80,2024-03-27 14:00:00,2024-03,US30,SHORT,-0.31752258443106757,0.31752258443106757,0.16066832492586788,44.15000000000176,66.22500000000264,0.04,H1_CLOSE,0.2520000000001164,0.20800000000011643,0.044000000000000004,152.18627500000676,152.43827500000688,135.95007500000668,136.1580750000068
BREADTH_Q80,2024-03-27 16:00:00,2024-03,US30,SHORT,-0.22697465119031765,0.22697465119031765,0.16066832492586788,44.63333333333503,66.95000000000255,0.04,STOP,-2.678000000000102,-2.678000000000102,0.0,152.43827500000688,149.76027500000677,136.1580750000068,133.48007500000668
BREADTH_Q80,2024-03-27 17:00:00,2024-03,US100,LONG,0.19569663867409734,0.19569663867409734,0.16066832492586788,34.854166666666664,52.28125,0.05,STOP,-2.6140625,-2.6140625,0.0,149.76027500000677,147.14621250000678,133.48007500000668,130.8660125000067
BREADTH_Q80,2024-03-27 18:00:00,2024-03,US100,SHORT,-0.33805754158445167,0.33805754158445167,0.16066832492586788,36.291666666666664,54.4375,0.05,H1_CLOSE,1.1459999999999126,1.1269999999999127,0.019000000000000003,147.14621250000678,148.29221250000668,130.8660125000067,131.9930125000066
BREADTH_Q80,2024-03-27 19:00:00,2024-03,US100,SHORT,-0.2134911990819901,0.2134911990819901,0.16066832492586788,34.74375000000009,52.115625000000136,0.05,STOP,-2.605781250000007,-2.624781250000007,0.019000000000000003,148.29221250000668,145.68643125000668,131.9930125000066,129.3682312500066
BREADTH_Q80,2024-03-27 20:00:00,2024-03,US100,SHORT,-0.32897449681564217,0.32897449681564217,0.16066832492586788,35.950000000000124,53.92500000000018,0.05,H1_CLOSE,0.5090000000000146,0.4830000000000146,0.026000000000000002,145.68643125000668,146.1954312500067,129.3682312500066,129.8512312500066
BREADTH_Q80,2024-03-27 21:00:00,2024-03,US100,SHORT,-0.1712169305544478,0.1712169305544478,0.16066832492586788,35.36875000000009,53.053125000000136,0.05,H1_CLOSE,0.5125000000000001,0.5125000000000001,0.0,146.1954312500067,146.70793125000668,129.8512312500066,130.3637312500066
BREADTH_Q80,2024-03-27 22:00:00,2024-03,US30,SHORT,-0.22135443209689337,0.22135443209689337,0.16066832492586788,50.56250000000182,75.84375000000273,0.03,STOP,-2.275312500000082,-2.275312500000082,0.0,146.70793125000668,144.4326187500066,130.3637312500066,128.08841875000653
BREADTH_Q80,2024-03-27 23:00:00,2024-03,US500,LONG,0.3532821273182677,0.3532821273182677,0.16066832492586788,7.766666666666765,11.650000000000148,0.24,H1_CLOSE,-0.8063999999999214,-0.8927999999999213,0.08639999999999999,144.4326187500066,143.6262187500067,128.08841875000653,127.1956187500066
BREADTH_Q80,2024-03-28 16:00:00,2024-03,US30,SHORT,-0.2722218611328784,0.2722218611328784,0.16066832492586788,53.67083333333327,80.50624999999991,0.03,H1_CLOSE,1.0050000000002182,0.9840000000002181,0.021,143.6262187500067,144.63121875000692,127.1956187500066,128.17961875000682
BREADTH_Q80,2024-03-28 18:00:00,2024-03,US100,SHORT,-0.2630506688984295,0.2630506688984295,0.16066832492586788,37.087499999999785,55.63124999999968,0.05,H1_CLOSE,-0.5425000000001091,-0.5500000000001092,0.0075,144.63121875000692,144.08871875000682,128.17961875000682,127.62961875000671
BREADTH_Q80,2024-03-28 19:00:00,2024-03,US30,SHORT,-0.1797949295182413,0.1797949295182413,0.16066832492586788,52.658333333333154,78.98749999999973,0.03,H1_CLOSE,0.375,0.345,0.03,144.08871875000682,144.46371875000682,127.62961875000671,127.97461875000671
BREADTH_Q80,2024-03-28 20:00:00,2024-03,US30,LONG,0.2490369996572816,0.2490369996572816,0.16066832492586788,52.524999999999636,78.78749999999945,0.03,H1_CLOSE,0.2490000000000873,0.2190000000000873,0.03,144.46371875000682,144.7127187500069,127.97461875000671,128.1936187500068
BREADTH_Q80,2024-03-28 21:00:00,2024-03,US500,SHORT,-0.3469340631006759,0.3469340631006759,0.16066832492586788,6.414583333333212,9.621874999999818,0.3,H1_CLOSE,-2.2229999999999563,-2.3159999999999563,0.093,144.7127187500069,142.48971875000694,128.1936187500068,125.87761875000685
BREADTH_Q80,2024-03-28 22:00:00,2024-03,US100,SHORT,-0.3713046996229318,0.3713046996229318,0.16066832492586788,34.69374999999976,52.040624999999636,0.05,H1_CLOSE,1.801499999999942,1.7754999999999417,0.026000000000000002,142.48971875000694,144.2912187500069,125.87761875000685,127.65311875000678
BREADTH_Q80,2024-03-28 23:00:00,2024-03,US100,LONG,0.21496376098754527,0.21496376098754527,0.16066832492586788,34.88958333333312,52.33437499999968,0.05,H1_CLOSE,3.106500000000051,3.080500000000051,0.026000000000000002,144.2912187500069,147.39771875000693,127.65311875000678,130.73361875000683
BREADTH_Q80,2024-04-01 01:00:00,2024-04,US30,LONG,0.2624859472046961,0.2624859472046961,0.17049640958589696,44.40833333333376,66.61250000000064,0.04,H1_CLOSE,2.9119999999998254,2.9119999999998254,0.0,147.39771875000693,150.30971875000677,130.73361875000683,133.64561875000666
BREADTH_Q80,2024-04-01 03:00:00,2024-04,US30,SHORT,-0.1843430409972771,0.1843430409972771,0.17049640958589696,50.3708333333337,75.55625000000055,0.03,H1_CLOSE,0.8429999999999563,0.8069999999999563,0.036,150.30971875000677,151.15271875000673,133.64561875000666,134.45261875000662
BREADTH_Q80,2024-04-01 16:00:00,2024-04,US100,SHORT,-0.41954197168842217,0.41954197168842217,0.17049640958589696,38.90416666666639,58.35624999999959,0.05,STOP,-2.9178124999999797,-2.9178124999999797,0.0,151.15271875000673,148.23490625000676,134.45261875000662,131.53480625000665
BREADTH_Q80,2024-04-01 17:00:00,2024-04,US100,LONG,0.6560581380548081,0.6560581380548081,0.17049640958589696,42.03749999999976,63.056249999999636,0.04,STOP,-2.5222499999999854,-2.5222499999999854,0.0,148.23490625000676,145.71265625000677,131.53480625000665,129.01255625000667
BREADTH_Q80,2024-04-01 19:00:00,2024-04,US100,LONG,0.5475570303902477,0.5475570303902477,0.17049640958589696,44.610416666666424,66.91562499999964,0.04,H1_CLOSE,1.758000000000029,1.758000000000029,0.0,145.71265625000677,147.4706562500068,129.01255625000667,130.7705562500067
BREADTH_Q80,2024-04-01 20:00:00,2024-04,US30,LONG,0.4502514347637412,0.4502514347637412,0.17049640958589696,62.86666666666709,94.30000000000064,0.03,H1_CLOSE,-0.6510000000001309,-0.681000000000131,0.03,147.4706562500068,146.8196562500067,130.7705562500067,130.08955625000658
BREADTH_Q80,2024-04-01 21:00:00,2024-04,US500,LONG,0.22756732086668763,0.22756732086668763,0.17049640958589696,8.081250000000031,12.121875000000045,0.24,H1_CLOSE,0.2375999999999476,0.1511999999999476,0.08639999999999999,146.8196562500067,147.05725625000665,130.08955625000658,130.24075625000654
BREADTH_Q80,2024-04-01 23:00:00,2024-04,US500,LONG,0.34068939281625205,0.34068939281625205,0.17049640958589696,8.106250000000008,12.159375000000011,0.24,H1_CLOSE,-0.07199999999982537,-0.17039999999982539,0.0984,147.05725625000665,146.9852562500068,130.24075625000654,130.0703562500067
BREADTH_Q80,2024-04-02 02:00:00,2024-04,US500,LONG,0.18415044586569457,0.18415044586569457,0.17049640958589696,7.531250000000038,11.296875000000057,0.26,H1_CLOSE,-0.11960000000000946,-0.22620000000000948,0.10660000000000001,146.9852562500068,146.8656562500068,130.0703562500067,129.8441562500067
BREADTH_Q80,2024-04-02 15:00:00,2024-04,US100,SHORT,-0.1988974339158094,0.1988974339158094,0.17049640958589696,44.166666666666515,66.24999999999977,0.04,H1_CLOSE,2.606000000000058,2.606000000000058,0.0,146.8656562500068,149.47165625000684,129.8441562500067,132.45015625000676
BREADTH_Q80,2024-04-02 16:00:00,2024-04,US30,LONG,0.5065688951382527,0.5065688951382527,0.17049640958589696,68.75416666666843,103.13125000000264,0.02,STOP,-2.062625000000053,-2.062625000000053,0.0,149.47165625000684,147.4090312500068,132.45015625000676,130.3875312500067
BREADTH_Q80,2024-04-02 18:00:00,2024-04,US30,SHORT,-0.18457819642868456,0.18457819642868456,0.17049640958589696,68.96666666666836,103.45000000000255,0.02,H1_CLOSE,1.091999999999971,1.071999999999971,0.02,147.4090312500068,148.50103125000678,130.3875312500067,131.45953125000668
BREADTH_Q80,2024-04-02 19:00:00,2024-04,US500,LONG,0.2729129524429273,0.2729129524429273,0.17049640958589696,8.333333333333258,12.499999999999886,0.23,H1_CLOSE,2.1482000000000334,2.0769000000000335,0.0713,148.50103125000678,150.6492312500068,131.45953125000668,133.5364312500067
BREADTH_Q80,2024-04-02 20:00:00,2024-04,US30,LONG,0.26891501878503304,0.26891501878503304,0.17049640958589696,66.02500000000146,99.03750000000218,0.03,H1_CLOSE,-0.9270000000000436,-0.9510000000000436,0.024,150.6492312500068,149.72223125000676,133.5364312500067,132.58543125000665
BREADTH_Q80,2024-04-02 21:00:00,2024-04,US100,LONG,0.18606448768351858,0.18606448768351858,0.17049640958589696,41.197916666666515,61.79687499999977,0.04,H1_CLOSE,-0.0008000000000174623,-0.029600000000017463,0.0288,149.72223125000676,149.72143125000673,132.58543125000665,132.55583125000663
BREADTH_Q80,2024-04-02 22:00:00,2024-04,US500,LONG,0.20491360933178832,0.20491360933178832,0.17049640958589696,7.845833333333265,11.768749999999898,0.25,H1_CLOSE,2.897499999999809,2.819999999999809,0.0775,149.72143125000673,152.61893125000654,132.55583125000663,135.37583125000646
BREADTH_Q80,2024-04-02 23:00:00,2024-04,US500,LONG,0.25783392554428397,0.25783392554428397,0.17049640958589696,8.104166666666629,12.156249999999943,0.25,H1_CLOSE,0.6225000000001728,0.5325000000001728,0.09,152.61893125000654,153.2414312500067,135.37583125000646,135.90833125000663
BREADTH_Q80,2024-04-03 15:00:00,2024-04,US100,SHORT,-0.35757309008970534,0.35757309008970534,0.17049640958589696,39.46458333333279,59.19687499999918,0.05,H1_CLOSE,1.8400000000001455,1.8400000000001455,0.0,153.2414312500067,155.08143125000686,135.90833125000663,137.74833125000677
BREADTH_Q80,2024-04-03 16:00:00,2024-04,US100,LONG,0.34338034957379304,0.34338034957379304,0.17049640958589696,40.535416666666,60.803124999999,0.05,H1_CLOSE,0.060000000000036385,0.060000000000036385,0.0,155.08143125000686,155.1414312500069,137.74833125000677,137.8083312500068
BREADTH_Q80,2024-04-03 18:00:00,2024-04,US30,SHORT,-0.5588559288254346,0.5588559288254346,0.17049640958589696,54.54583333333388,81.81875000000082,0.03,H1_CLOSE,1.1909999999999126,1.1909999999999126,0.0,155.1414312500069,156.3324312500068,137.8083312500068,138.99933125000672
BREADTH_Q80,2024-04-03 22:00:00,2024-04,US100,SHORT,-0.3052732112445005,0.3052732112445005,0.17049640958589696,38.974999999999305,58.462499999998954,0.05,H1_CLOSE,1.3409999999999855,1.3219999999999856,0.019000000000000003,156.3324312500068,157.6734312500068,138.99933125000672,140.3213312500067
BREADTH_Q80,2024-04-03 23:00:00,2024-04,US30,LONG,0.41798477047406424,0.41798477047406424,0.17049640958589696,54.87916666666782,82.31875000000173,0.03,H1_CLOSE,0.10500000000021828,0.07200000000021828,0.033,157.6734312500068,157.778431250007,140.3213312500067,140.39333125000692
BREADTH_Q80,2024-04-04 16:00:00,2024-04,US500,LONG,0.40838921368651254,0.40838921368651254,0.17049640958589696,8.462500000000015,12.693750000000023,0.24,H1_CLOSE,-0.5424000000000524,-0.6168000000000524,0.0744,157.778431250007,157.23603125000696,140.39333125000692,139.77653125000688
BREADTH_Q80,2024-04-04 17:00:00,2024-04,US500,SHORT,-0.5029647025842938,0.5029647025842938,0.17049640958589696,8.308333333333318,12.462499999999977,0.25,H1_CLOSE,0.24749999999994543,0.18249999999994543,0.065,157.23603125000696,157.4835312500069,139.77653125000688,139.95903125000683
BREADTH_Q80,2024-04-04 21:00:00,2024-04,US100,SHORT,-0.2544756031423229,0.2544756031423229,0.17049640958589696,36.60208333333291,54.90312499999936,0.05,H1_CLOSE,13.63000000000011,13.63000000000011,0.0,157.4835312500069,171.11353125000701,139.95903125000683,153.58903125000694
BREADTH_Q80,2024-04-04 22:00:00,2024-04,US100,LONG,0.19374320928754712,0.19374320928754712,0.17049640958589696,47.741666666666184,71.61249999999927,0.04,STOP,-2.8644999999999707,-2.8644999999999707,0.0,171.11353125000701,168.24903125000705,153.58903125000694,150.72453125000698
BREADTH_Q80,2024-04-04 23:00:00,2024-04,US30,LONG,0.46046807814799623,0.46046807814799623,0.17049640958589696,83.47500000000157,125.21250000000236,0.02,H1_CLOSE,0.855,0.85,0.005,168.24903125000705,169.10403125000704,150.72453125000698,151.57453125000697
BREADTH_Q80,2024-04-05 01:00:00,2024-04,US100,LONG,0.23925746840271034,0.23925746840271034,0.17049640958589696,50.79374999999951,76.19062499999927,0.04,H1_CLOSE,0.029200000000128058,0.022400000000128057,0.0068000000000000005,169.10403125000704,169.13323125000716,151.57453125000697,151.5969312500071
BREADTH_Q80,2024-04-05 16:00:00,2024-04,US30,LONG,0.5264339566021026,0.5264339566021026,0.17049640958589696,92.18750000000091,138.28125000000136,0.02,H1_CLOSE,0.7539999999999418,0.7539999999999418,0.0,169.13323125000716,169.8872312500071,151.5969312500071,152.35093125000702
BREADTH_Q80,2024-04-05 17:00:00,2024-04,US100,SHORT,-0.3613786046277623,0.3613786046277623,0.17049640958589696,61.26666666666657,91.89999999999986,0.03,STOP,-2.7569999999999957,-2.7569999999999957,0.0,169.8872312500071,167.13023125000709,152.35093125000702,149.59393125000702
BREADTH_Q80,2024-04-05 18:00:00,2024-04,US100,LONG,0.33976174937781295,0.33976174937781295,0.17049640958589696,64.42708333333319,96.64062499999977,0.03,H1_CLOSE,1.3154999999999564,1.3154999999999564,0.0,167.13023125000709,168.44573125000704,149.59393125000702,150.90943125000697
BREADTH_Q80,2024-04-08 02:00:00,2024-04,US100,LONG,0.21011480068145968,0.21011480068145968,0.17049640958589696,59.183333333333245,88.77499999999986,0.03,H1_CLOSE,0.2534999999999127,0.21899999999991268,0.0345,168.44573125000704,168.69923125000696,150.90943125000697,151.12843125000688
BREADTH_Q80,2024-04-08 04:00:00,2024-04,US100,LONG,0.17174987037583195,0.17174987037583195,0.17049640958589696,57.65624999999985,86.48437499999977,0.03,H1_CLOSE,0.26040000000000874,0.2583000000000087,0.0021000000000000003,168.69923125000696,168.95963125000696,151.12843125000688,151.3867312500069
BREADTH_Q80,2024-04-08 12:00:00,2024-04,US30,LONG,0.23428837745076297,0.23428837745076297,0.17049640958589696,91.03333333333467,136.550000000002,0.02,H1_CLOSE,0.3840000000000873,0.3600000000000873,0.024,168.95963125000696,169.34363125000706,151.3867312500069,151.746731250007
BREADTH_Q80,2024-04-08 16:00:00,2024-04,US500,LONG,0.19992557825813217,0.19992557825813217,0.17049640958589696,14.764583333333007,22.14687499999951,0.15,H1_CLOSE,-1.5764999999998963,-1.6304999999998961,0.054,169.34363125000706,167.76713125000717,151.746731250007,150.1162312500071
BREADTH_Q80,2024-04-08 17:00:00,2024-04,US500,LONG,0.2823271894971189,0.2823271894971189,0.17049640958589696,14.399999999999674,21.59999999999951,0.15,H1_CLOSE,1.7684999999999944,1.7144999999999946,0.054,167.76713125000717,169.53563125000716,150.1162312500071,151.8307312500071
BREADTH_Q80,2024-04-08 18:00:00,2024-04,US30,LONG,0.20279138704090888,0.20279138704090888,0.17049640958589696,92.75833333333442,139.13750000000164,0.02,H1_CLOSE,-1.2980000000000291,-1.310000000000029,0.012,169.53563125000716,168.23763125000713,151.8307312500071,150.52073125000706
BREADTH_Q80,2024-04-08 19:00:00,2024-04,US30,LONG,0.205774252986851,0.205774252986851,0.17049640958589696,89.10000000000097,133.65000000000146,0.02,H1_CLOSE,0.8420000000001164,0.8280000000001164,0.014000000000000002,168.23763125000713,169.07963125000725,150.52073125000706,151.34873125000718
BREADTH_Q80,2024-04-08 21:00:00,2024-04,US500,LONG,0.3282724441242532,0.3282724441242532,0.17049640958589696,12.618749999999674,18.92812499999951,0.17,H1_CLOSE,-0.11220000000012989,-0.1649000000001299,0.052700000000000004,169.07963125000725,168.9674312500071,151.34873125000718,151.18383125000705
