period,server_date,weekday,state,signal_count,birth_count,sub_three_signal,centered_signal_count,centered_birth_count,centered_sub_three_signal
P2_2024,2024-12-27,Friday,OTHER_WEEK,2,2,1,-0.4901960784313726,-0.27450980392156854,0.47058823529411764
P2_2024,2024-12-30,Monday,OTHER_WEEK,4,3,0,2.0377358490566038,1.150943396226415,-0.7169811320754716
P2_2024,2024-12-31,Tuesday,OTHER_WEEK,2,2,1,-0.4716981132075473,-0.28301886792452846,0.41509433962264153
P3_2025,2025-01-01,Wednesday,OTHER_WEEK,0,0,1,-2.358490566037736,-2.1320754716981134,0.41509433962264153
P3_2025,2025-01-02,Thursday,OTHER_WEEK,4,3,0,1.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-01-03,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-01-06,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-01-07,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-01-08,Wednesday,OTHER_WEEK,5,4,0,2.641509433962264,1.8679245283018866,-0.5849056603773585
P3_2025,2025-01-09,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-01-10,Friday,OTHER_WEEK,4,2,0,1.6470588235294117,-0.1568627450980391,-0.5882352941176471
P3_2025,2025-01-13,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-01-14,Tuesday,STANDARD_EXPIRATION_WEEK,6,2,0,3.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-01-15,Wednesday,STANDARD_EXPIRATION_WEEK,4,3,0,1.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-01-16,Thursday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-01-17,Friday,STANDARD_EXPIRATION_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-01-20,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-01-21,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-01-22,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-01-23,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-01-24,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-01-27,Monday,OTHER_WEEK,4,4,0,1.8076923076923075,1.9615384615384617,-0.6346153846153846
P3_2025,2025-01-28,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-01-29,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-01-30,Thursday,OTHER_WEEK,4,4,0,1.784313725490196,1.9215686274509802,-0.6078431372549019
P3_2025,2025-01-31,Friday,OTHER_WEEK,3,2,0,0.6470588235294117,-0.1568627450980391,-0.5882352941176471
P3_2025,2025-02-03,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-02-04,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-02-05,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-02-06,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-02-07,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-02-10,Monday,OTHER_WEEK,3,2,0,0.8076923076923075,-0.038461538461538325,-0.6346153846153846
P3_2025,2025-02-11,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-02-12,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-02-13,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-02-14,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-02-17,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-02-18,Tuesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-02-19,Wednesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-02-20,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-02-21,Friday,STANDARD_EXPIRATION_WEEK,4,4,0,1.6470588235294117,1.843137254901961,-0.5882352941176471
P3_2025,2025-02-24,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-02-25,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-02-26,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-02-27,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-02-28,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-03-03,Monday,OTHER_WEEK,3,2,0,0.8076923076923075,-0.038461538461538325,-0.6346153846153846
P3_2025,2025-03-04,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-03-05,Wednesday,OTHER_WEEK,4,3,0,1.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-03-06,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-03-07,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-03-10,Monday,OTHER_WEEK,4,3,0,1.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-03-11,Tuesday,OTHER_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-03-12,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-03-13,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-03-14,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-03-17,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-03-18,Tuesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-03-19,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-03-20,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-03-21,Friday,STANDARD_EXPIRATION_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-03-24,Monday,OTHER_WEEK,2,1,1,-0.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-03-25,Tuesday,OTHER_WEEK,4,3,0,1.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-03-26,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-03-27,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-03-28,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-03-31,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-04-01,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-04-02,Wednesday,OTHER_WEEK,4,4,0,1.641509433962264,1.8679245283018866,-0.5849056603773585
P3_2025,2025-04-03,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-04-04,Friday,OTHER_WEEK,6,5,0,3.6470588235294117,2.843137254901961,-0.5882352941176471
P3_2025,2025-04-07,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-04-08,Tuesday,OTHER_WEEK,4,3,0,1.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-04-09,Wednesday,OTHER_WEEK,4,3,0,1.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-04-10,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-04-11,Friday,OTHER_WEEK,2,1,1,-0.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-04-14,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-04-15,Tuesday,STANDARD_EXPIRATION_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-04-16,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-04-17,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-04-21,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-04-22,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-04-23,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-04-24,Thursday,OTHER_WEEK,4,2,0,1.784313725490196,-0.07843137254901977,-0.6078431372549019
P3_2025,2025-04-25,Friday,OTHER_WEEK,4,4,0,1.6470588235294117,1.843137254901961,-0.5882352941176471
P3_2025,2025-04-28,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-04-29,Tuesday,OTHER_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-04-30,Wednesday,OTHER_WEEK,5,4,0,2.641509433962264,1.8679245283018866,-0.5849056603773585
P3_2025,2025-05-01,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-05-02,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-05-05,Monday,OTHER_WEEK,2,1,1,-0.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-05-06,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-05-07,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-05-08,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-05-09,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-05-12,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-05-13,Tuesday,STANDARD_EXPIRATION_WEEK,5,3,0,2.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-05-14,Wednesday,STANDARD_EXPIRATION_WEEK,3,2,0,0.641509433962264,-0.1320754716981134,-0.5849056603773585
P3_2025,2025-05-15,Thursday,STANDARD_EXPIRATION_WEEK,3,2,0,0.784313725490196,-0.07843137254901977,-0.6078431372549019
P3_2025,2025-05-16,Friday,STANDARD_EXPIRATION_WEEK,1,0,1,-1.3529411764705883,-2.156862745098039,0.4117647058823529
P3_2025,2025-05-19,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-05-20,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-05-21,Wednesday,OTHER_WEEK,3,2,0,0.641509433962264,-0.1320754716981134,-0.5849056603773585
P3_2025,2025-05-22,Thursday,OTHER_WEEK,4,3,0,1.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-05-23,Friday,OTHER_WEEK,5,3,0,2.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-05-26,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-05-27,Tuesday,OTHER_WEEK,4,3,0,1.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-05-28,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-05-29,Thursday,OTHER_WEEK,4,3,0,1.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-05-30,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-06-02,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-06-03,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-06-04,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-06-05,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-06-06,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-06-09,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-06-10,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-06-11,Wednesday,OTHER_WEEK,4,3,0,1.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-06-12,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-06-13,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-06-16,Monday,STANDARD_EXPIRATION_WEEK,4,3,0,1.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-06-17,Tuesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-06-18,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-06-19,Thursday,STANDARD_EXPIRATION_WEEK,0,0,1,-2.215686274509804,-2.0784313725490198,0.3921568627450981
P3_2025,2025-06-20,Friday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-06-23,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-06-24,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-06-25,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-06-26,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-06-27,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-06-30,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-07-01,Tuesday,OTHER_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-07-02,Wednesday,OTHER_WEEK,3,2,0,0.641509433962264,-0.1320754716981134,-0.5849056603773585
P3_2025,2025-07-03,Thursday,OTHER_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-07-04,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-07-07,Monday,OTHER_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-07-08,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-07-09,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-07-10,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-07-11,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-07-14,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-07-15,Tuesday,STANDARD_EXPIRATION_WEEK,0,0,1,-2.6346153846153846,-2.2884615384615383,0.5576923076923077
P3_2025,2025-07-16,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-07-17,Thursday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.215686274509804,-1.0784313725490198,0.3921568627450981
P3_2025,2025-07-18,Friday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-07-21,Monday,OTHER_WEEK,4,4,0,1.8076923076923075,1.9615384615384617,-0.6346153846153846
P3_2025,2025-07-22,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-07-23,Wednesday,OTHER_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-07-24,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-07-25,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-07-28,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-07-29,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-07-30,Wednesday,OTHER_WEEK,0,0,1,-2.358490566037736,-2.1320754716981134,0.41509433962264153
P3_2025,2025-07-31,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-08-01,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-08-04,Monday,OTHER_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-08-05,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-08-06,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-08-07,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-08-08,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-08-11,Monday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-08-12,Tuesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-08-13,Wednesday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-08-14,Thursday,STANDARD_EXPIRATION_WEEK,4,4,0,1.784313725490196,1.9215686274509802,-0.6078431372549019
P3_2025,2025-08-15,Friday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-08-18,Monday,OTHER_WEEK,0,0,1,-2.1923076923076925,-2.0384615384615383,0.3653846153846154
P3_2025,2025-08-19,Tuesday,OTHER_WEEK,4,3,0,1.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-08-20,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-08-21,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-08-22,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-08-25,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-08-26,Tuesday,OTHER_WEEK,1,1,1,-1.6346153846153846,-1.2884615384615383,0.5576923076923077
P3_2025,2025-08-27,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-08-28,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-08-29,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-09-01,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-09-02,Tuesday,OTHER_WEEK,4,3,0,1.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-09-03,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-09-04,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-09-05,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-09-08,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-09-09,Tuesday,OTHER_WEEK,0,0,1,-2.6346153846153846,-2.2884615384615383,0.5576923076923077
P3_2025,2025-09-10,Wednesday,OTHER_WEEK,3,2,0,0.641509433962264,-0.1320754716981134,-0.5849056603773585
P3_2025,2025-09-11,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-09-12,Friday,OTHER_WEEK,0,0,1,-2.3529411764705883,-2.156862745098039,0.4117647058823529
P3_2025,2025-09-15,Monday,STANDARD_EXPIRATION_WEEK,3,3,0,0.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-09-16,Tuesday,STANDARD_EXPIRATION_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-09-17,Wednesday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-09-18,Thursday,STANDARD_EXPIRATION_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-09-19,Friday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-09-22,Monday,OTHER_WEEK,4,3,0,1.8076923076923075,0.9615384615384617,-0.6346153846153846
P3_2025,2025-09-23,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-09-24,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-09-25,Thursday,OTHER_WEEK,3,3,0,0.784313725490196,0.9215686274509802,-0.6078431372549019
P3_2025,2025-09-26,Friday,OTHER_WEEK,2,1,1,-0.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-09-29,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-09-30,Tuesday,OTHER_WEEK,3,2,0,0.3653846153846154,-0.2884615384615383,-0.4423076923076923
P3_2025,2025-10-01,Wednesday,OTHER_WEEK,1,1,1,-1.358490566037736,-1.1320754716981134,0.41509433962264153
P3_2025,2025-10-02,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-10-03,Friday,OTHER_WEEK,3,3,0,0.6470588235294117,0.8431372549019609,-0.5882352941176471
P3_2025,2025-10-06,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-10-07,Tuesday,OTHER_WEEK,2,2,1,-0.6346153846153846,-0.2884615384615383,0.5576923076923077
P3_2025,2025-10-08,Wednesday,OTHER_WEEK,3,3,0,0.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-10-09,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-10-10,Friday,OTHER_WEEK,1,1,1,-1.3529411764705883,-1.156862745098039,0.4117647058823529
P3_2025,2025-10-13,Monday,STANDARD_EXPIRATION_WEEK,1,1,1,-1.1923076923076925,-1.0384615384615383,0.3653846153846154
P3_2025,2025-10-14,Tuesday,STANDARD_EXPIRATION_WEEK,4,4,0,1.3653846153846154,1.7115384615384617,-0.4423076923076923
P3_2025,2025-10-15,Wednesday,STANDARD_EXPIRATION_WEEK,4,3,0,1.641509433962264,0.8679245283018866,-0.5849056603773585
P3_2025,2025-10-16,Thursday,STANDARD_EXPIRATION_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-10-17,Friday,STANDARD_EXPIRATION_WEEK,4,4,0,1.6470588235294117,1.843137254901961,-0.5882352941176471
P3_2025,2025-10-20,Monday,OTHER_WEEK,2,2,1,-0.1923076923076925,-0.038461538461538325,0.3653846153846154
P3_2025,2025-10-21,Tuesday,OTHER_WEEK,3,3,0,0.3653846153846154,0.7115384615384617,-0.4423076923076923
P3_2025,2025-10-22,Wednesday,OTHER_WEEK,2,2,1,-0.358490566037736,-0.1320754716981134,0.41509433962264153
P3_2025,2025-10-23,Thursday,OTHER_WEEK,2,2,1,-0.21568627450980404,-0.07843137254901977,0.3921568627450981
P3_2025,2025-10-24,Friday,OTHER_WEEK,2,2,1,-0.3529411764705883,-0.1568627450980391,0.4117647058823529
P3_2025,2025-10-27,Monday,OTHER_WEEK,0,0,1,-2.1923076923076925,-2.0384615384615383,0.3653846153846154
