record_id,period,component,book,birth_server,final_server,weekday,state,planned_risk_usd,actual_net_usd,stressed_net_usd,stressed_r,stop,centered_stressed_r,centered_stop,source_path,source_birth_row,source_final_row
L1283,P2_2024,Cross,US100_BOOK,2024-12-05T17:00:00,2024-12-05T21:00:00,Thursday,OTHER_WEEK,6.3472,0.15,0.1379999999999927,0.021741870431055067,0,-0.01700445396798005,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3770,3772
L1284,P2_2024,Return,US30_BOOK,2024-12-05T16:00:00,2024-12-05T22:00:00,Thursday,OTHER_WEEK,6.3472,-1.3,-1.3140000000000145,-0.20702041845223318,0,-0.15192761398616203,-0.38,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3765,3773
L1285,P2_2024,Cross,US100_BOOK,2024-12-06T17:00:00,2024-12-06T21:00:00,Friday,OTHER_WEEK,6.3002,0.49,0.4779999999999927,0.07587060728230734,0,0.03712428288327222,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3784,3786
L1286,P2_2024,Passive,US100_BOOK,2024-12-09T12:45:40,2024-12-09T15:00:00,Monday,OTHER_WEEK,6.3193,0.11,0.09599999999998544,0.015191556026772813,0,-0.00041970313854480454,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3793,3799
L1287,P2_2024,RC16,US30_BOOK,2024-12-09T13:30:00,2024-12-09T17:30:00,Monday,OTHER_WEEK,6.3193,-0.01,-0.02400000000001455,-0.003797889006696082,0,-0.031213855664202057,-0.1527777777777778,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3797,3805
L1288,P2_2024,Cross,US100_BOOK,2024-12-09T17:00:00,2024-12-09T21:00:00,Monday,OTHER_WEEK,6.3232,-0.95,-0.9619999999999709,-0.15213815789473223,0,-0.19088448229376734,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3803,3806
L1289,P2_2024,Passive,US100_BOOK,2024-12-10T13:30:59,2024-12-10T16:00:00,Tuesday,OTHER_WEEK,6.2837,0.04,0.02600000000002183,0.004137689577799995,0,-0.011473569587517623,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3813,3814
L1290,P2_2024,Cross,US100_BOOK,2024-12-10T17:00:00,2024-12-10T21:00:00,Tuesday,OTHER_WEEK,6.2848,-0.95,-0.9620000000000072,-0.153067718940938,0,-0.19181404333997312,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3823,3825
L1291,P2_2024,Return,US30_BOOK,2024-12-10T16:00:00,2024-12-10T22:00:00,Tuesday,OTHER_WEEK,6.2848,0.96,0.9459999999999854,0.15052189409368405,0,0.2056146985597552,-0.38,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3818,3826
L1292,P2_2024,Passive,US100_BOOK,2024-12-11T15:46:09,2024-12-11T19:45:00,Wednesday,OTHER_WEEK,6.2841,-2.58,-2.593999999999978,-0.4127878296016897,0,-0.42839908876700733,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3833,3839
L1293,P2_2024,Cross,US100_BOOK,2024-12-11T17:00:00,2024-12-11T21:00:00,Wednesday,OTHER_WEEK,6.2841,0.95,0.9379999999999927,0.14926560684903054,0,0.11051928244999543,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3837,3840
L1294,P2_2024,RC16,US30_BOOK,2024-12-12T13:30:00,2024-12-12T17:30:00,Thursday,OTHER_WEEK,6.2179,0.38,0.36599999999998545,0.05886231685938748,0,0.03144635020188151,-0.1527777777777778,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3845,3853
L1295,P2_2024,Passive,US100_BOOK,2024-12-12T15:48:06,2024-12-12T17:45:00,Thursday,OTHER_WEEK,6.2179,0.16,0.14599999999998545,0.023480596342814367,0,0.007869337177496749,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3852,3854
L1296,P2_2024,Cross,US100_BOOK,2024-12-13T17:00:00,2024-12-13T21:00:00,Friday,OTHER_WEEK,6.2384,-1.08,-1.0920000000000074,-0.1750448833034123,0,-0.21379120770244742,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3864,3866
L1297,P2_2024,Return,US30_BOOK,2024-12-13T16:00:00,2024-12-13T22:00:00,Friday,OTHER_WEEK,6.2384,-1.18,-1.1939999999999418,-0.1913952295460281,0,-0.13630242507995696,-0.38,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3859,3867
L1298,P2_2024,Passive,US100_BOOK,2024-12-16T12:54:18,2024-12-16T16:45:00,Monday,STANDARD_EXPIRATION_WEEK,6.1469,-0.51,-0.5239999999999781,-0.08524622167270952,0,-0.10085748083802715,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3874,3880
L1299,P2_2024,RC16,US30_BOOK,2024-12-16T13:30:00,2024-12-16T17:30:00,Monday,STANDARD_EXPIRATION_WEEK,6.1469,0.01,-0.004000000000014553,-0.0006507345165879635,0,-0.028066701174093937,-0.1527777777777778,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3878,3886
L1300,P2_2024,Cross,US100_BOOK,2024-12-16T17:00:00,2024-12-16T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,6.126,1.45,1.4379999999999926,0.23473718576558808,0,0.19599086136655297,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3884,3887
L1301,P2_2024,Passive,US100_BOOK,2024-12-17T13:18:57,2024-12-17T14:15:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.1833,0.46,0.44599999999998546,0.0721297688936305,0,0.056518509728312884,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3894,3895
L1302,P2_2024,Passive,US100_BOOK,2024-12-17T15:43:00,2024-12-17T18:15:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.2012,0.23,0.21599999999998545,0.034831968006190005,0,0.01922070884087239,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3906,3915
L1303,P2_2024,Pressure,US30_BOOK,2024-12-17T15:00:00,2024-12-17T19:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.2012,0.23,0.21599999999998545,0.034831968006190005,0,0.04432793333471438,-0.21739130434782608,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3899,3916
L1304,P2_2024,Return,US30_BOOK,2024-12-17T16:00:00,2024-12-17T22:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,6.2012,-1.6800000000000002,-1.6940000000000146,-0.27317293427078865,0,-0.2180801298047175,-0.38,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3910,3917
L1305,P2_2024,RC16,US30_BOOK,2024-12-18T13:30:00,2024-12-18T17:30:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.1507,0.48,0.4659999999999854,0.07576373420911205,0,0.04834776755160607,-0.1527777777777778,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3922,3935
L1306,P2_2024,Pressure,US30_BOOK,2024-12-18T15:00:00,2024-12-18T19:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.1507,0.09,0.07599999999998544,0.01235631716714934,0,0.021852282495673715,-0.21739130434782608,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3927,3936
L1307,P2_2024,Passive,US100_BOOK,2024-12-18T16:00:05,2024-12-18T19:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,6.1507,0.23,0.21599999999998545,0.03511795405400775,0,0.019506694888690133,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3934,3937
L1308,P2_2024,Pressure,US30_BOOK,2024-12-19T15:00:00,2024-12-19T19:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.181,-0.98,-0.9940000000000145,-0.16081540203850744,0,-0.15131943670998307,-0.21739130434782608,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3942,3949
L1309,P2_2024,Cross,US100_BOOK,2024-12-19T17:00:00,2024-12-19T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,6.181,-0.19,-0.20200000000000728,-0.03268079598770543,0,-0.07142712038674054,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3947,3950
L1310,P2_2024,Passive,US100_BOOK,2024-12-20T12:20:09,2024-12-20T15:00:00,Friday,STANDARD_EXPIRATION_WEEK,6.1332,0.01,-0.003999999999978172,-0.0006521880910418985,0,-0.016263447256359517,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3957,3958
L1311,P2_2024,Cross,US100_BOOK,2024-12-20T17:00:00,2024-12-20T17:32:55,Friday,STANDARD_EXPIRATION_WEEK,6.133,-3.07,-3.082000000000007,-0.5025273112669179,1,-0.541273635665953,0.9543147208121827,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3962,3964
L1312,P2_2024,Pressure,US30_BOOK,2024-12-23T15:00:00,2024-12-23T19:00:00,Monday,OTHER_WEEK,6.0097,0.3,0.28599999999998543,0.04758972993660007,0,0.05708569526512445,-0.21739130434782608,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3969,3981
L1313,P2_2024,Cross,US100_BOOK,2024-12-23T17:00:02,2024-12-23T21:00:00,Monday,OTHER_WEEK,6.0097,1.11,1.0979999999999928,0.18270462751884334,0,0.14395830311980823,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3979,3982
L1314,P2_2024,Return,US30_BOOK,2024-12-23T16:00:00,2024-12-23T22:00:00,Monday,OTHER_WEEK,6.0097,1.02,1.0059999999999856,0.16739604306371128,0,0.22248884752978243,-0.38,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3974,3983
L1315,P2_2024,RC4,US30_BOOK,2024-12-24T13:00:00,2024-12-24T17:08:25,Tuesday,OTHER_WEEK,6.1053,-0.76,-0.7740000000000146,-0.12677509704683057,1,-0.17969806989938453,0.7358490566037736,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,3988,3996
L1316,P2_2024,Cross,US100_BOOK,2024-12-26T17:00:00,2024-12-26T21:00:00,Thursday,OTHER_WEEK,6.0744,-0.61,-0.6219999999999709,-0.10239694455418986,0,-0.141143268953225,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4007,4009
L1317,P2_2024,RC4,US30_BOOK,2024-12-27T13:00:00,2024-12-27T19:00:00,Friday,OTHER_WEEK,6.0495,4.21,4.196000000000058,0.6936110422349051,0,0.6406880693823511,-0.2641509433962264,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4014,4023
L1318,P2_2024,Cross,US100_BOOK,2024-12-27T17:00:00,2024-12-27T21:00:00,Friday,OTHER_WEEK,6.0495,0.34,0.32799999999999274,0.05421935697164935,0,0.015473032572614231,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4021,4024
L1319,P2_2024,RC16,US30_BOOK,2024-12-30T13:30:00,2024-12-30T14:49:19,Monday,OTHER_WEEK,6.2304,-3.12,-3.1339999999999417,-0.5030174627632161,1,-0.5304334294207221,0.8472222222222222,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4029,4037
L1320,P2_2024,Passive,US100_BOOK,2024-12-30T14:45:04,2024-12-30T18:45:00,Monday,OTHER_WEEK,6.2304,-0.44,-0.45400000000001456,-0.07286851566512817,0,-0.08847977483044579,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4036,4046
L1321,P2_2024,Pressure,US30_BOOK,2024-12-30T15:00:00,2024-12-30T19:00:00,Monday,OTHER_WEEK,6.1051,0.54,0.5260000000000582,0.0861574748980456,0,0.09565344022656996,-0.21739130434782608,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4041,4047
L1322,P2_2024,Passive,US100_BOOK,2024-12-31T13:00:14,2024-12-31T14:30:00,Tuesday,OTHER_WEEK,6.108,-0.11,-0.12400000000001456,-0.02030124426981247,0,-0.03591250343513009,-0.050314465408805034,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4054,4055
L1323,P2_2024,Cross,US100_BOOK,2024-12-31T17:00:00,2024-12-31T21:00:00,Tuesday,OTHER_WEEK,6.103,2.1,2.087999999999993,0.34212682287399526,0,0.3033804984749601,-0.04568527918781726,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p2-2024/observation/events-a.csv,4059,4061
L1324,P3_2025,Pressure,US30_BOOK,2025-01-02T15:00:00,2025-01-02T16:40:04,Thursday,OTHER_WEEK,4.0,-2.02,-2.0340000000000145,-0.5085000000000036,1,-0.4926149648631587,0.65625,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,18,20
L1325,P3_2025,RC16,US30_BOOK,2025-01-02T13:30:00,2025-01-02T17:30:00,Thursday,OTHER_WEEK,4.0,-1.32,-1.3340000000000145,-0.3335000000000036,0,-0.3918614189874323,-0.08860759493670886,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,13,25
L1326,P3_2025,RC4,US30_BOOK,2025-01-02T13:00:00,2025-01-02T17:31:09,Thursday,OTHER_WEEK,4.0,-2.0,-2.0140000000000144,-0.5035000000000036,1,-0.5653834015987103,0.7058823529411764,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,8,26
L1327,P3_2025,RC16,US30_BOOK,2025-01-03T13:30:00,2025-01-03T17:30:00,Friday,OTHER_WEEK,3.7847,1.04,1.0259999999999856,0.2710914999867851,0,0.21273008099935642,-0.08860759493670886,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,31,38
L1328,P3_2025,Cross,US100_BOOK,2025-01-03T17:00:00,2025-01-03T21:00:00,Friday,OTHER_WEEK,3.7847,1.23,1.2179999999999926,0.32182207308372995,0,0.2919064377461896,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,36,39
L1329,P3_2025,Passive,US100_BOOK,2025-01-06T12:18:09,2025-01-06T16:15:00,Monday,OTHER_WEEK,3.8745,-0.59,-0.6039999999999781,-0.15589108272034538,0,-0.15769244465944052,-0.07692307692307693,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,46,52
L1330,P3_2025,Pressure,US30_BOOK,2025-01-06T15:00:00,2025-01-06T19:00:00,Monday,OTHER_WEEK,3.856,2.17,2.1559999999999855,0.5591286307053904,0,0.5750136658422353,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,50,58
L1331,P3_2025,Cross,US100_BOOK,2025-01-06T17:00:00,2025-01-06T21:00:00,Monday,OTHER_WEEK,3.8503,-1.1400000000000001,-1.1520000000000075,-0.29919746513258905,0,-0.3291131004701294,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,56,59
L1332,P3_2025,RC16,US30_BOOK,2025-01-07T13:30:00,2025-01-07T17:30:00,Tuesday,OTHER_WEEK,3.8905,0.2,0.18599999999998545,0.04780876494023531,0,-0.01055265404719339,-0.08860759493670886,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,64,71
L1333,P3_2025,Cross,US100_BOOK,2025-01-07T17:00:00,2025-01-07T21:00:00,Tuesday,OTHER_WEEK,3.8905,2.59,2.5779999999999927,0.6626397635265372,0,0.6327241281889968,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,69,72
L1334,P3_2025,RC16,US30_BOOK,2025-01-08T13:30:00,2025-01-08T14:31:43,Wednesday,OTHER_WEEK,4.001,-2.0,-2.0140000000000144,-0.5033741564608883,1,-0.5617355754483171,0.9113924050632911,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,77,85
L1335,P3_2025,Passive,US100_BOOK,2025-01-08T14:15:37,2025-01-08T16:45:00,Wednesday,OTHER_WEEK,3.9576,0.54,0.5259999999999855,0.13290883363654374,0,0.1311074716974486,-0.07692307692307693,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,84,94
L1336,P3_2025,Pressure,US30_BOOK,2025-01-08T15:00:00,2025-01-08T19:00:00,Wednesday,OTHER_WEEK,3.9084,-1.24,-1.2540000000000144,-0.3208474055879681,0,-0.3049623704511232,-0.34375,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,89,100
L1337,P3_2025,Cross,US100_BOOK,2025-01-08T17:00:00,2025-01-08T21:00:00,Wednesday,OTHER_WEEK,3.9415,-0.2,-0.2120000000000073,-0.053786629455792795,0,-0.08370226479333315,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,98,101
L1338,P3_2025,RC4,US30_BOOK,2025-01-09T13:00:00,2025-01-10T03:00:00,Thursday,OTHER_WEEK,3.8829,-1.8199999999999998,-1.836000000000058,-0.4728424631074862,0,-0.5347258647061929,-0.29411764705882354,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,106,110
L1339,P3_2025,Return,US30_BOOK,2025-01-10T16:00:00,2025-01-10T17:00:17,Friday,OTHER_WEEK,3.8094,-1.9300000000000002,-1.943999999999942,-0.5103165852890067,1,-0.6368941406531782,0.6730769230769231,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,126,131
L1340,P3_2025,Passive,US100_BOOK,2025-01-10T15:47:16,2025-01-10T17:06:21,Friday,OTHER_WEEK,3.8094,-1.9100000000000001,-1.9240000000000146,-0.5050664146584802,1,-0.5068677765975754,0.9230769230769231,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,122,132
L1341,P3_2025,Passive,US100_BOOK,2025-01-13T12:18:02,2025-01-13T14:15:00,Monday,STANDARD_EXPIRATION_WEEK,3.6547,0.14,0.12599999999998546,0.03447615399348386,0,0.03267479205438872,-0.07692307692307693,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,139,140
L1342,P3_2025,Cross,US100_BOOK,2025-01-13T17:00:00,2025-01-13T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,3.6598,-0.92,-0.9320000000000073,-0.25465872452046756,0,-0.28457435985800794,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,144,146
L1343,P3_2025,RC16,US30_BOOK,2025-01-14T13:30:00,2025-01-14T17:30:00,Tuesday,STANDARD_EXPIRATION_WEEK,3.6225,0.23,0.21600000000005823,0.05962732919256266,0,0.0012659102051339605,-0.08860759493670886,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,156,172
L1344,P3_2025,RC4,US30_BOOK,2025-01-14T13:00:00,2025-01-14T18:36:08,Tuesday,STANDARD_EXPIRATION_WEEK,3.6225,-1.81,-1.823999999999942,-0.503519668737044,1,-0.5654030703357507,0.7058823529411764,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,151,173
L1345,P3_2025,RC16,US30_BOOK,2025-01-15T13:30:00,2025-01-15T17:30:00,Wednesday,STANDARD_EXPIRATION_WEEK,3.5582,6.01,5.995999999999985,1.6851216907425062,0,1.6267602717550775,-0.08860759493670886,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,183,195
L1346,P3_2025,Passive,US100_BOOK,2025-01-15T15:45:00,2025-01-15T18:45:00,Wednesday,STANDARD_EXPIRATION_WEEK,3.5582,0.25,0.23599999999998544,0.06632567028272314,0,0.06452430834362799,-0.07692307692307693,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,190,196
L1347,P3_2025,RC4,US30_BOOK,2025-01-15T13:00:00,2025-01-15T19:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,3.5582,4.83,4.815999999999986,1.3534933393288702,0,1.2916099377301635,-0.29411764705882354,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,178,197
L1348,P3_2025,Cross,US100_BOOK,2025-01-16T17:00:00,2025-01-16T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,4.0001,0.86,0.8479999999999928,0.21199470013249488,0,0.18207906479495453,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,207,209
L1349,P3_2025,Return,US30_BOOK,2025-01-16T16:00:00,2025-01-16T22:00:00,Thursday,STANDARD_EXPIRATION_WEEK,4.0001,0.94,0.9259999999999854,0.23149421264468023,0,0.10491665728050872,-0.3269230769230769,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,202,210
L1350,P3_2025,Passive,US100_BOOK,2025-01-17T15:30:02,2025-01-17T16:27:56,Friday,STANDARD_EXPIRATION_WEEK,4.071,-2.04,-2.053999999999978,-0.5045443380004859,1,-0.5063456999395811,0.9230769230769231,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,222,223
L1351,P3_2025,RC4,US30_BOOK,2025-01-17T13:00:00,2025-01-17T19:00:00,Friday,STANDARD_EXPIRATION_WEEK,4.071,2.95,2.9360000000000586,0.7211987226725765,0,0.6593153210738698,-0.29411764705882354,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,215,230
L1352,P3_2025,Cross,US100_BOOK,2025-01-17T17:00:00,2025-01-17T21:00:00,Friday,STANDARD_EXPIRATION_WEEK,3.9889,-1.27,-1.2820000000000074,-0.3213918624182124,0,-0.35130749775575276,-0.03626943005181347,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p3-2025/observation/events-a.csv,228,231
