time_epoch,time,role,total_matured_observations,experts_at_256_maturity,current_valid_experts_with_score,current_positive_experts,selected_expert,selected_score_R,slot_available,accepted,rejection,settled_actual_balance_usd
1704223800,2024-01-02T19:30:00,ONLINE_HL32,944948,30,28,4,,,0,0,GLOBAL_SLOT_OCCUPIED,91.98054687499875
1704223800,2024-01-02T19:30:00,ONLINE_HL96,944948,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704223800,2024-01-02T19:30:00,ONLINE_HL256,944948,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704224700,2024-01-02T19:45:00,ONLINE_HL32,944978,30,30,5,US30_H4_MOMENTUM,0.1513065249861865,1,1,,94.69362499999893
1704224700,2024-01-02T19:45:00,ONLINE_HL96,944978,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704224700,2024-01-02T19:45:00,ONLINE_HL256,944978,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704225600,2024-01-02T20:00:00,ONLINE_HL32,945008,30,30,4,US30_H4_MOMENTUM,0.17946617992210953,1,1,,92.85481249999901
1704225600,2024-01-02T20:00:00,ONLINE_HL96,945008,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704225600,2024-01-02T20:00:00,ONLINE_HL256,945008,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704226500,2024-01-02T20:15:00,ONLINE_HL32,945036,30,26,4,US30_H4_MOMENTUM,0.15352393060964942,1,1,,90.9991249999991
1704226500,2024-01-02T20:15:00,ONLINE_HL96,945036,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704226500,2024-01-02T20:15:00,ONLINE_HL256,945036,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704227400,2024-01-02T20:30:00,ONLINE_HL32,945064,30,28,4,,,0,0,GLOBAL_SLOT_OCCUPIED,90.9991249999991
1704227400,2024-01-02T20:30:00,ONLINE_HL96,945064,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704227400,2024-01-02T20:30:00,ONLINE_HL256,945064,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704228300,2024-01-02T20:45:00,ONLINE_HL32,945094,30,26,4,,,0,0,GLOBAL_SLOT_OCCUPIED,90.9991249999991
1704228300,2024-01-02T20:45:00,ONLINE_HL96,945094,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704228300,2024-01-02T20:45:00,ONLINE_HL256,945094,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704229200,2024-01-02T21:00:00,ONLINE_HL32,945124,30,30,2,US30_H4_MOMENTUM,0.08724344030143198,1,1,,93.33771874999903
1704229200,2024-01-02T21:00:00,ONLINE_HL96,945124,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704229200,2024-01-02T21:00:00,ONLINE_HL256,945124,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704230100,2024-01-02T21:15:00,ONLINE_HL32,945150,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,93.33771874999903
1704230100,2024-01-02T21:15:00,ONLINE_HL96,945150,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704230100,2024-01-02T21:15:00,ONLINE_HL256,945150,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704231000,2024-01-02T21:30:00,ONLINE_HL32,945178,30,28,3,,,0,0,GLOBAL_SLOT_OCCUPIED,93.33771874999903
1704231000,2024-01-02T21:30:00,ONLINE_HL96,945178,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704231000,2024-01-02T21:30:00,ONLINE_HL256,945178,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704231900,2024-01-02T21:45:00,ONLINE_HL32,945204,30,30,3,US30_H4_MOMENTUM,0.17389242835087612,1,1,,95.78482812499888
1704231900,2024-01-02T21:45:00,ONLINE_HL96,945204,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,96.76364062500001
1704231900,2024-01-02T21:45:00,ONLINE_HL256,945204,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704232800,2024-01-02T22:00:00,ONLINE_HL32,945234,30,30,3,,,0,0,GLOBAL_SLOT_OCCUPIED,95.78482812499888
1704232800,2024-01-02T22:00:00,ONLINE_HL96,945234,30,30,1,US30_H4_MOMENTUM,0.00793360706242013,1,1,,96.76364062500001
1704232800,2024-01-02T22:00:00,ONLINE_HL256,945234,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704233700,2024-01-02T22:15:00,ONLINE_HL32,945264,30,30,6,US30_H4_MOMENTUM,0.2287026099273954,1,1,,98.29381249999888
1704233700,2024-01-02T22:15:00,ONLINE_HL96,945264,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,96.76364062500001
1704233700,2024-01-02T22:15:00,ONLINE_HL256,945264,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704234600,2024-01-02T22:30:00,ONLINE_HL32,945292,30,30,8,,,0,0,GLOBAL_SLOT_OCCUPIED,98.29381249999888
1704234600,2024-01-02T22:30:00,ONLINE_HL96,945292,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,96.76364062500001
1704234600,2024-01-02T22:30:00,ONLINE_HL256,945292,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704235500,2024-01-02T22:45:00,ONLINE_HL32,945322,30,30,8,,,0,0,GLOBAL_SLOT_OCCUPIED,98.29381249999888
1704235500,2024-01-02T22:45:00,ONLINE_HL96,945322,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,96.76364062500001
1704235500,2024-01-02T22:45:00,ONLINE_HL256,945322,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704236400,2024-01-02T23:00:00,ONLINE_HL32,945352,30,30,8,US30_H4_MOMENTUM,0.25307109337246875,1,1,,96.57685937499873
1704236400,2024-01-02T23:00:00,ONLINE_HL96,945352,30,30,1,US30_H4_MOMENTUM,0.03181170415159898,1,1,,95.06770312500015
1704236400,2024-01-02T23:00:00,ONLINE_HL256,945352,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704237300,2024-01-02T23:15:00,ONLINE_HL32,945382,30,30,7,,,0,0,GLOBAL_SLOT_OCCUPIED,96.57685937499873
1704237300,2024-01-02T23:15:00,ONLINE_HL96,945382,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.06770312500015
1704237300,2024-01-02T23:15:00,ONLINE_HL256,945382,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704238200,2024-01-02T23:30:00,ONLINE_HL32,945412,30,28,6,,,0,0,GLOBAL_SLOT_OCCUPIED,96.57685937499873
1704238200,2024-01-02T23:30:00,ONLINE_HL96,945412,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.06770312500015
1704238200,2024-01-02T23:30:00,ONLINE_HL256,945412,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704239100,2024-01-02T23:45:00,ONLINE_HL32,945442,30,28,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.57685937499873
1704239100,2024-01-02T23:45:00,ONLINE_HL96,945442,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.06770312500015
1704239100,2024-01-02T23:45:00,ONLINE_HL256,945442,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704243600,2024-01-03T01:00:00,ONLINE_HL32,945472,30,20,3,US30_H16_REVERSION,0.10876446654479642,1,1,,96.61185937499896
1704243600,2024-01-03T01:00:00,ONLINE_HL96,945472,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,95.10270312500037
1704243600,2024-01-03T01:00:00,ONLINE_HL256,945472,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704244500,2024-01-03T01:15:00,ONLINE_HL32,945502,30,30,6,,,0,0,GLOBAL_SLOT_OCCUPIED,96.61185937499896
1704244500,2024-01-03T01:15:00,ONLINE_HL96,945502,30,30,1,US30_H4_MOMENTUM,0.014162433397685194,1,1,,95.10270312500037
1704244500,2024-01-03T01:15:00,ONLINE_HL256,945502,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704245400,2024-01-03T01:30:00,ONLINE_HL32,945530,30,26,6,,,0,0,GLOBAL_SLOT_OCCUPIED,96.61185937499896
1704245400,2024-01-03T01:30:00,ONLINE_HL96,945530,30,26,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.10270312500037
1704245400,2024-01-03T01:30:00,ONLINE_HL256,945530,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704246300,2024-01-03T01:45:00,ONLINE_HL32,945558,30,24,6,,,0,0,GLOBAL_SLOT_OCCUPIED,96.61185937499896
1704246300,2024-01-03T01:45:00,ONLINE_HL96,945558,30,24,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.10270312500037
1704246300,2024-01-03T01:45:00,ONLINE_HL256,945558,30,24,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704247200,2024-01-03T02:00:00,ONLINE_HL32,945578,30,28,7,US30_H4_MOMENTUM,0.20323106716586736,1,1,,97.0068593749994
1704247200,2024-01-03T02:00:00,ONLINE_HL96,945578,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.10270312500037
1704247200,2024-01-03T02:00:00,ONLINE_HL256,945578,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704248100,2024-01-03T02:15:00,ONLINE_HL32,945608,30,20,4,,,0,0,GLOBAL_SLOT_OCCUPIED,97.0068593749994
1704248100,2024-01-03T02:15:00,ONLINE_HL96,945608,30,20,1,US30_H4_MOMENTUM,0.026100523470075312,1,1,,95.51770312500052
1704248100,2024-01-03T02:15:00,ONLINE_HL256,945608,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704249000,2024-01-03T02:30:00,ONLINE_HL32,945634,30,16,4,,,0,0,GLOBAL_SLOT_OCCUPIED,97.0068593749994
1704249000,2024-01-03T02:30:00,ONLINE_HL96,945634,30,16,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.51770312500052
1704249000,2024-01-03T02:30:00,ONLINE_HL256,945634,30,16,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704249900,2024-01-03T02:45:00,ONLINE_HL32,945658,30,28,7,,,0,0,GLOBAL_SLOT_OCCUPIED,97.0068593749994
1704249900,2024-01-03T02:45:00,ONLINE_HL96,945658,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.51770312500052
1704249900,2024-01-03T02:45:00,ONLINE_HL256,945658,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704250800,2024-01-03T03:00:00,ONLINE_HL32,945686,30,30,7,US30_H4_MOMENTUM,0.18134886067387504,1,1,,96.09185937499925
1704250800,2024-01-03T03:00:00,ONLINE_HL96,945686,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.51770312500052
1704250800,2024-01-03T03:00:00,ONLINE_HL256,945686,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704251700,2024-01-03T03:15:00,ONLINE_HL32,945706,30,28,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.09185937499925
1704251700,2024-01-03T03:15:00,ONLINE_HL96,945706,30,28,1,US30_H4_MOMENTUM,0.018485066069249503,1,1,,94.50270312500074
1704251700,2024-01-03T03:15:00,ONLINE_HL256,945706,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704252600,2024-01-03T03:30:00,ONLINE_HL32,945722,30,22,3,,,0,0,GLOBAL_SLOT_OCCUPIED,96.09185937499925
1704252600,2024-01-03T03:30:00,ONLINE_HL96,945722,30,22,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.50270312500074
1704252600,2024-01-03T03:30:00,ONLINE_HL256,945722,30,22,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704253500,2024-01-03T03:45:00,ONLINE_HL32,945750,30,20,3,,,0,0,GLOBAL_SLOT_OCCUPIED,96.09185937499925
1704253500,2024-01-03T03:45:00,ONLINE_HL96,945750,30,20,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.50270312500074
1704253500,2024-01-03T03:45:00,ONLINE_HL256,945750,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704254400,2024-01-03T04:00:00,ONLINE_HL32,945780,30,18,3,US30_H4_MOMENTUM,0.1527085257694162,1,1,,96.28185937499939
1704254400,2024-01-03T04:00:00,ONLINE_HL96,945780,30,18,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.50270312500074
1704254400,2024-01-03T04:00:00,ONLINE_HL256,945780,30,18,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704255300,2024-01-03T04:15:00,ONLINE_HL32,945808,30,14,1,,,0,0,GLOBAL_SLOT_OCCUPIED,96.28185937499939
1704255300,2024-01-03T04:15:00,ONLINE_HL96,945808,30,14,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,94.35770312500067
1704255300,2024-01-03T04:15:00,ONLINE_HL256,945808,30,14,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704257100,2024-01-03T04:45:00,ONLINE_HL32,945830,30,30,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.28185937499939
1704257100,2024-01-03T04:45:00,ONLINE_HL96,945830,30,30,1,US30_H4_MOMENTUM,0.018379248801319102,1,1,,94.35770312500067
1704257100,2024-01-03T04:45:00,ONLINE_HL256,945830,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704258000,2024-01-03T05:00:00,ONLINE_HL32,945850,30,24,3,,,0,0,GLOBAL_SLOT_OCCUPIED,96.28185937499939
1704258000,2024-01-03T05:00:00,ONLINE_HL96,945850,30,24,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.35770312500067
1704258000,2024-01-03T05:00:00,ONLINE_HL256,945850,30,24,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704258900,2024-01-03T05:15:00,ONLINE_HL32,945868,30,24,3,US30_H4_MOMENTUM,0.14808216498026333,1,1,,96.52685937499946
1704258900,2024-01-03T05:15:00,ONLINE_HL96,945868,30,24,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.35770312500067
1704258900,2024-01-03T05:15:00,ONLINE_HL256,945868,30,24,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704259800,2024-01-03T05:30:00,ONLINE_HL32,945882,30,28,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.52685937499946
1704259800,2024-01-03T05:30:00,ONLINE_HL96,945882,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.35770312500067
1704259800,2024-01-03T05:30:00,ONLINE_HL256,945882,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704260700,2024-01-03T05:45:00,ONLINE_HL32,945912,30,26,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.52685937499946
1704260700,2024-01-03T05:45:00,ONLINE_HL96,945912,30,26,1,US30_H4_MOMENTUM,0.02102155163631576,1,1,,94.69270312500052
1704260700,2024-01-03T05:45:00,ONLINE_HL256,945912,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704261600,2024-01-03T06:00:00,ONLINE_HL32,945936,30,22,4,,,0,0,GLOBAL_SLOT_OCCUPIED,96.52685937499946
1704261600,2024-01-03T06:00:00,ONLINE_HL96,945936,30,22,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.69270312500052
1704261600,2024-01-03T06:00:00,ONLINE_HL256,945936,30,22,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704264300,2024-01-03T06:45:00,ONLINE_HL32,945960,30,26,4,US30_H4_MOMENTUM,0.14878534573899543,1,1,,96.67185937499917
1704264300,2024-01-03T06:45:00,ONLINE_HL96,945960,30,26,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.69270312500052
1704264300,2024-01-03T06:45:00,ONLINE_HL256,945960,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704265200,2024-01-03T07:00:00,ONLINE_HL32,945988,30,30,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.67185937499917
1704265200,2024-01-03T07:00:00,ONLINE_HL96,945988,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.69270312500052
1704265200,2024-01-03T07:00:00,ONLINE_HL256,945988,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704266100,2024-01-03T07:15:00,ONLINE_HL32,946014,30,28,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.67185937499917
1704266100,2024-01-03T07:15:00,ONLINE_HL96,946014,30,28,1,US30_H4_MOMENTUM,0.026638073917381547,1,1,,95.48770312500059
1704266100,2024-01-03T07:15:00,ONLINE_HL256,946014,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704268800,2024-01-03T08:00:00,ONLINE_HL32,946036,30,26,5,,,0,0,GLOBAL_SLOT_OCCUPIED,96.67185937499917
1704268800,2024-01-03T08:00:00,ONLINE_HL96,946036,30,26,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.48770312500059
1704268800,2024-01-03T08:00:00,ONLINE_HL256,946036,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704269700,2024-01-03T08:15:00,ONLINE_HL32,946062,30,26,6,US30_H4_MOMENTUM,0.15811486255201698,1,1,,96.86685937499925
1704269700,2024-01-03T08:15:00,ONLINE_HL96,946062,30,26,1,,,0,0,GLOBAL_SLOT_OCCUPIED,95.48770312500059
1704269700,2024-01-03T08:15:00,ONLINE_HL256,946062,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704270600,2024-01-03T08:30:00,ONLINE_HL32,946092,30,24,3,,,0,0,GLOBAL_SLOT_OCCUPIED,96.86685937499925
1704270600,2024-01-03T08:30:00,ONLINE_HL96,946092,30,24,0,,,0,0,GLOBAL_SLOT_OCCUPIED,95.48770312500059
1704270600,2024-01-03T08:30:00,ONLINE_HL256,946092,30,24,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704271500,2024-01-03T08:45:00,ONLINE_HL32,946120,30,22,4,,,0,0,GLOBAL_SLOT_OCCUPIED,96.86685937499925
1704271500,2024-01-03T08:45:00,ONLINE_HL96,946120,30,22,1,US30_H4_MOMENTUM,0.025930617096083842,1,1,,94.80370312500051
1704271500,2024-01-03T08:45:00,ONLINE_HL256,946120,30,22,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704272400,2024-01-03T09:00:00,ONLINE_HL32,946146,30,18,2,,,0,0,GLOBAL_SLOT_OCCUPIED,96.86685937499925
1704272400,2024-01-03T09:00:00,ONLINE_HL96,946146,30,18,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.80370312500051
1704272400,2024-01-03T09:00:00,ONLINE_HL256,946146,30,18,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704273300,2024-01-03T09:15:00,ONLINE_HL32,946172,30,28,5,US30_H4_MOMENTUM,0.1319802035631575,1,1,,97.16085937499933
1704273300,2024-01-03T09:15:00,ONLINE_HL96,946172,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.80370312500051
1704273300,2024-01-03T09:15:00,ONLINE_HL256,946172,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704274200,2024-01-03T09:30:00,ONLINE_HL32,946196,30,20,3,,,0,0,GLOBAL_SLOT_OCCUPIED,97.16085937499933
1704274200,2024-01-03T09:30:00,ONLINE_HL96,946196,30,20,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.80370312500051
1704274200,2024-01-03T09:30:00,ONLINE_HL256,946196,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704275100,2024-01-03T09:45:00,ONLINE_HL32,946218,30,20,3,,,0,0,GLOBAL_SLOT_OCCUPIED,97.16085937499933
1704275100,2024-01-03T09:45:00,ONLINE_HL96,946218,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,94.72570312500034
1704275100,2024-01-03T09:45:00,ONLINE_HL256,946218,30,20,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704276000,2024-01-03T10:00:00,ONLINE_HL32,946236,30,12,2,,,0,0,GLOBAL_SLOT_OCCUPIED,97.16085937499933
1704276000,2024-01-03T10:00:00,ONLINE_HL96,946236,30,12,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,94.72570312500034
1704276000,2024-01-03T10:00:00,ONLINE_HL256,946236,30,12,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704276900,2024-01-03T10:15:00,ONLINE_HL32,946264,30,28,3,US30_H4_MOMENTUM,0.09845236115177251,1,1,,95.44617187499934
1704276900,2024-01-03T10:15:00,ONLINE_HL96,946264,30,28,1,US30_H4_MOMENTUM,0.01583693330931705,1,1,,94.72570312500034
1704276900,2024-01-03T10:15:00,ONLINE_HL256,946264,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704277800,2024-01-03T10:30:00,ONLINE_HL32,946284,30,18,2,,,0,0,GLOBAL_SLOT_OCCUPIED,95.44617187499934
1704277800,2024-01-03T10:30:00,ONLINE_HL96,946284,30,18,0,,,0,0,GLOBAL_SLOT_OCCUPIED,94.72570312500034
1704277800,2024-01-03T10:30:00,ONLINE_HL256,946284,30,18,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704278700,2024-01-03T10:45:00,ONLINE_HL32,946304,30,28,4,,,0,0,GLOBAL_SLOT_OCCUPIED,95.44617187499934
1704278700,2024-01-03T10:45:00,ONLINE_HL96,946304,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.72570312500034
1704278700,2024-01-03T10:45:00,ONLINE_HL256,946304,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704279600,2024-01-03T11:00:00,ONLINE_HL32,946316,30,26,3,,,0,0,GLOBAL_SLOT_OCCUPIED,95.44617187499934
1704279600,2024-01-03T11:00:00,ONLINE_HL96,946316,30,26,1,,,0,0,GLOBAL_SLOT_OCCUPIED,94.72570312500034
1704279600,2024-01-03T11:00:00,ONLINE_HL256,946316,30,26,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704280500,2024-01-03T11:15:00,ONLINE_HL32,946344,30,30,4,US30_H16_REVERSION,0.10538125721155582,1,1,,93.79064062499943
1704280500,2024-01-03T11:15:00,ONLINE_HL96,946344,30,30,1,US30_H4_MOMENTUM,0.0010519061435805676,1,1,,93.07017187500043
1704280500,2024-01-03T11:15:00,ONLINE_HL256,946344,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704281400,2024-01-03T11:30:00,ONLINE_HL32,946362,30,28,3,,,0,0,GLOBAL_SLOT_OCCUPIED,93.79064062499943
1704281400,2024-01-03T11:30:00,ONLINE_HL96,946362,30,28,1,,,0,0,GLOBAL_SLOT_OCCUPIED,93.07017187500043
1704281400,2024-01-03T11:30:00,ONLINE_HL256,946362,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704282300,2024-01-03T11:45:00,ONLINE_HL32,946390,30,28,3,,,0,0,GLOBAL_SLOT_OCCUPIED,93.79064062499943
1704282300,2024-01-03T11:45:00,ONLINE_HL96,946390,30,28,0,,,0,0,GLOBAL_SLOT_OCCUPIED,93.07017187500043
1704282300,2024-01-03T11:45:00,ONLINE_HL256,946390,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704283200,2024-01-03T12:00:00,ONLINE_HL32,946416,30,30,4,,,0,0,GLOBAL_SLOT_OCCUPIED,93.79064062499943
1704283200,2024-01-03T12:00:00,ONLINE_HL96,946416,30,30,0,,,0,0,GLOBAL_SLOT_OCCUPIED,93.07017187500043
1704283200,2024-01-03T12:00:00,ONLINE_HL256,946416,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704284100,2024-01-03T12:15:00,ONLINE_HL32,946446,30,28,4,US30_H16_REVERSION,0.09293319506248396,1,1,,92.56564062499943
1704284100,2024-01-03T12:15:00,ONLINE_HL96,946446,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,94.12017187500042
1704284100,2024-01-03T12:15:00,ONLINE_HL256,946446,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704285000,2024-01-03T12:30:00,ONLINE_HL32,946474,30,28,5,,,0,0,GLOBAL_SLOT_OCCUPIED,92.56564062499943
1704285000,2024-01-03T12:30:00,ONLINE_HL96,946474,30,28,1,US30_H4_MOMENTUM,0.001451629084905941,1,1,,94.12017187500042
1704285000,2024-01-03T12:30:00,ONLINE_HL256,946474,30,28,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704285900,2024-01-03T12:45:00,ONLINE_HL32,946502,30,30,5,,,0,0,GLOBAL_SLOT_OCCUPIED,92.56564062499943
1704285900,2024-01-03T12:45:00,ONLINE_HL96,946502,30,30,1,US30_H4_MOMENTUM,0.0028870864924736995,1,1,,92.30717187500053
1704285900,2024-01-03T12:45:00,ONLINE_HL256,946502,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704286800,2024-01-03T13:00:00,ONLINE_HL32,946532,30,30,5,,,0,0,GLOBAL_SLOT_OCCUPIED,92.56564062499943
1704286800,2024-01-03T13:00:00,ONLINE_HL96,946532,30,30,1,,,0,0,GLOBAL_SLOT_OCCUPIED,92.30717187500053
1704286800,2024-01-03T13:00:00,ONLINE_HL256,946532,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704287700,2024-01-03T13:15:00,ONLINE_HL32,946560,30,24,5,US30_H4_MOMENTUM,0.058817507999138735,1,1,,92.22964062499973
1704287700,2024-01-03T13:15:00,ONLINE_HL96,946560,30,24,1,,,0,0,GLOBAL_SLOT_OCCUPIED,92.30717187500053
1704287700,2024-01-03T13:15:00,ONLINE_HL256,946560,30,24,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704288600,2024-01-03T13:30:00,ONLINE_HL32,946588,30,30,3,,,0,0,GLOBAL_SLOT_OCCUPIED,92.22964062499973
1704288600,2024-01-03T13:30:00,ONLINE_HL96,946588,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,95.04092187500054
1704288600,2024-01-03T13:30:00,ONLINE_HL256,946588,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704289500,2024-01-03T13:45:00,ONLINE_HL32,946618,30,30,2,US30_H4_MOMENTUM,0.06601011603679166,1,1,,94.84526562499973
1704289500,2024-01-03T13:45:00,ONLINE_HL96,946618,30,30,1,US30_H4_MOMENTUM,0.009501249111498786,1,1,,95.04092187500054
1704289500,2024-01-03T13:45:00,ONLINE_HL256,946618,30,30,0,,,1,0,NO_POSITIVE_CURRENT_EXPERT,100.0
1704290400,2024-01-03T14:00:00,ONLINE_HL32,946648,30,26,2,,,0,0,GLOBAL_SLOT_OCCUPIED,94.84526562499973
